,userName,score,at,content,sentiment,review_tokens,review_tokens_fdist,review_tokens_WSW,review_normalized,review_tokens_stemmed
2482,ciwonk geming,1,2022-04-10 21:17:37,aplikasi yg ini asli terburuk dalam sejarah ga guna ini aplikasi gk berpungsi sama sekali gw ganti hp berpa kali pun tetep gangguan terus sedang ad peningkatan nlpon pun ga ada hasil dri pertama uprgade terbaru jdi begini mending hapus aja ini aplikkasi klo ga upgrade lg ama yg dlu,-1,"['aplikasi', 'yg', 'ini', 'asli', 'terburuk', 'dalam', 'sejarah', 'ga', 'guna', 'ini', 'aplikasi', 'gk', 'berpungsi', 'sama', 'sekali', 'gw', 'ganti', 'hp', 'berpa', 'kali', 'pun', 'tetep', 'gangguan', 'terus', 'sedang', 'ad', 'peningkatan', 'nlpon', 'pun', 'ga', 'ada', 'hasil', 'dri', 'pertama', 'uprgade', 'terbaru', 'jdi', 'begini', 'mending', 'hapus', 'aja', 'ini', 'aplikkasi', 'klo', 'ga', 'upgrade', 'lg', 'ama', 'yg', 'dlu']",<FreqDist with 43 samples and 50 outcomes>,"['aplikasi', 'asli', 'terburuk', 'sejarah', 'aplikasi', 'berpungsi', 'ganti', 'hp', 'berpa', 'tetep', 'gangguan', 'ad', 'peningkatan', 'nlpon', 'hasil', 'dri', 'uprgade', 'terbaru', 'mending', 'hapus', 'aplikkasi', 'upgrade']","['aplikasi', 'asli', 'terburuk', 'sejarah', 'aplikasi', 'berpungsi', 'ganti', 'hp', 'berpa', 'tetep', 'gangguan', 'ad', 'peningkatan', 'nlpon', 'hasil', 'dri', 'uprgade', 'terbaru', 'mending', 'hapus', 'aplikkasi', 'upgrade']","['aplikasi', 'asli', 'buruk', 'sejarah', 'aplikasi', 'pungsi', 'ganti', 'hp', 'berpa', 'tetep', 'ganggu', 'ad', 'tingkat', 'nlpon', 'hasil', 'dri', 'uprgade', 'baru', 'mending', 'hapus', 'aplikkasi', 'upgrade']"
2483,Muzakki Pakjek,2,2022-04-10 04:35:07,setelah update versi ini lelet haduh menu atas homepage munculnya lama padahal ini pake jaringan berbeda boskuu jatim mana sinyal jelek,-1,"['setelah', 'update', 'versi', 'ini', 'lelet', 'haduh', 'menu', 'atas', 'homepage', 'munculnya', 'lama', 'padahal', 'ini', 'pake', 'jaringan', 'berbeda', 'boskuu', 'jatim', 'mana', 'sinyal', 'jelek']",<FreqDist with 20 samples and 21 outcomes>,"['versi', 'lelet', 'menu', 'homepage', 'munculnya', 'pake', 'jaringan', 'berbeda', 'boskuu', 'jatim', 'sinyal', 'jelek']","['versi', 'lelet', 'menu', 'homepage', 'munculnya', 'pake', 'jaringan', 'berbeda', 'boskuu', 'jatim', 'sinyal', 'jelek']","['versi', 'lelet', 'menu', 'homepage', 'muncul', 'pake', 'jaring', 'beda', 'boskuu', 'jatim', 'sinyal', 'jelek']"
2484,Rajendra Sanatra,1,2022-04-10 03:48:18,maaf kasih bintang susah bnget login nya kadang terkeluar sendiri loadingnya lama lelet apa aplikasi my indihome bermasalah tolong dong  perbaiki klo udah beres nnti saya tambah bintangmya jadi,-1,"['maaf', 'kasih', 'bintang', 'susah', 'bnget', 'login', 'nya', 'kadang', 'terkeluar', 'sendiri', 'loadingnya', 'lama', 'lelet', 'apa', 'aplikasi', 'my', 'indihome', 'bermasalah', 'tolong', 'dong', 'perbaiki', 'klo', 'udah', 'beres', 'nnti', 'saya', 'tambah', 'bintangmya', 'jadi']",<FreqDist with 29 samples and 29 outcomes>,"['maaf', 'kasih', 'bintang', 'susah', 'bnget', 'login', 'kadang', 'terkeluar', 'loadingnya', 'lelet', 'aplikasi', 'indihome', 'bermasalah', 'tolong', 'perbaiki', 'beres', 'nnti', 'bintangmya']","['maaf', 'kasih', 'bintang', 'susah', 'bnget', 'login', 'kadang', 'terkeluar', 'loadingnya', 'lelet', 'aplikasi', 'indihome', 'bermasalah', 'tolong', 'perbaiki', 'beres', 'nnti', 'bintangmya']","['maaf', 'kasih', 'bintang', 'susah', 'bnget', 'login', 'kadang', 'keluar', 'loadingnya', 'lelet', 'aplikasi', 'indihome', 'masalah', 'tolong', 'baik', 'beres', 'nnti', 'bintangmya']"
2485,echa ratna,4,2022-04-10 03:26:39,tahun pemakaian baguss cakeepp sinyal kuat tapii pas setahun lewat pemakaian eealaah sinyale mulai merayap udah restart udah komplain juga pdhal,1,"['tahun', 'pemakaian', 'baguss', 'cakeepp', 'sinyal', 'kuat', 'tapii', 'pas', 'setahun', 'lewat', 'pemakaian', 'eealaah', 'sinyale', 'mulai', 'merayap', 'udah', 'restart', 'udah', 'komplain', 'juga', 'pdhal']",<FreqDist with 19 samples and 21 outcomes>,"['pemakaian', 'baguss', 'cakeepp', 'sinyal', 'kuat', 'tapii', 'pas', 'setahun', 'pemakaian', 'eealaah', 'sinyale', 'merayap', 'restart', 'komplain', 'pdhal']","['pemakaian', 'baguss', 'cakeepp', 'sinyal', 'kuat', 'tapii', 'pas', 'setahun', 'pemakaian', 'eealaah', 'sinyale', 'merayap', 'restart', 'komplain', 'pdhal']","['pakai', 'baguss', 'cakeepp', 'sinyal', 'kuat', 'tapi', 'pas', 'tahun', 'pakai', 'eealaah', 'sinyale', 'rayap', 'restart', 'komplain', 'pdhal']"
2486,Rizma Erina,5,2022-04-10 00:21:56,sangat membantu saya pengguna indihome lebih dr tahun dengan adanya aplikasi ini bisa kapan aja mengecek membayar bahkan pelaporan ketika ada kendala atau gangguan terima kasih,1,"['sangat', 'membantu', 'saya', 'pengguna', 'indihome', 'lebih', 'dr', 'tahun', 'dengan', 'adanya', 'aplikasi', 'ini', 'bisa', 'kapan', 'aja', 'mengecek', 'membayar', 'bahkan', 'pelaporan', 'ketika', 'ada', 'kendala', 'atau', 'gangguan', 'terima', 'kasih']",<FreqDist with 26 samples and 26 outcomes>,"['membantu', 'pengguna', 'indihome', 'aplikasi', 'mengecek', 'membayar', 'pelaporan', 'kendala', 'gangguan', 'terima', 'kasih']","['membantu', 'pengguna', 'indihome', 'aplikasi', 'mengecek', 'membayar', 'pelaporan', 'kendala', 'gangguan', 'terima', 'kasih']","['bantu', 'guna', 'indihome', 'aplikasi', 'ecek', 'bayar', 'lapor', 'kendala', 'ganggu', 'terima', 'kasih']"
2487,Hobi Ngutek,5,2022-04-09 21:46:21,sangat bagus aplikasinya sudah lengkap makin banyak fitur baru yang tidak ada di versi sebelumnya bisa buat kontrol wifi di rumah dari jauh terimakasih indihome,1,"['sangat', 'bagus', 'aplikasinya', 'sudah', 'lengkap', 'makin', 'banyak', 'fitur', 'baru', 'yang', 'tidak', 'ada', 'di', 'versi', 'sebelumnya', 'bisa', 'buat', 'kontrol', 'wifi', 'di', 'rumah', 'dari', 'jauh', 'terimakasih', 'indihome']",<FreqDist with 24 samples and 25 outcomes>,"['bagus', 'aplikasinya', 'lengkap', 'fitur', 'versi', 'kontrol', 'wifi', 'rumah', 'terimakasih', 'indihome']","['bagus', 'aplikasinya', 'lengkap', 'fitur', 'versi', 'kontrol', 'wifi', 'rumah', 'terimakasih', 'indihome']","['bagus', 'aplikasi', 'lengkap', 'fitur', 'versi', 'kontrol', 'wifi', 'rumah', 'terimakasih', 'indihome']"
2488,Wingit Sektiyoko,5,2022-04-09 21:05:37,aplikasi sangat mudah diakses dan layanan cs juga oke tetapi yang paling menjengkelkan ketika ditelepon cs indihome waktu jam jam kerja dan ketika sudah diangkat ternyata penawaran produk serta informasi apakah ada kendala selama penggunaan wifi sisanya sangat bagus dan untuk speed didaerah saya masih dibilang cukup stabil semoga kedepannya layanan indihome bisa lebih baik dan maju,1,"['aplikasi', 'sangat', 'mudah', 'diakses', 'dan', 'layanan', 'cs', 'juga', 'oke', 'tetapi', 'yang', 'paling', 'menjengkelkan', 'ketika', 'ditelepon', 'cs', 'indihome', 'waktu', 'jam', 'jam', 'kerja', 'dan', 'ketika', 'sudah', 'diangkat', 'ternyata', 'penawaran', 'produk', 'serta', 'informasi', 'apakah', 'ada', 'kendala', 'selama', 'penggunaan', 'wifi', 'sisanya', 'sangat', 'bagus', 'dan', 'untuk', 'speed', 'didaerah', 'saya', 'masih', 'dibilang', 'cukup', 'stabil', 'semoga', 'kedepannya', 'layanan', 'indihome', 'bisa', 'lebih', 'baik', 'dan', 'maju']",<FreqDist with 48 samples and 57 outcomes>,"['aplikasi', 'mudah', 'diakses', 'layanan', 'cs', 'oke', 'menjengkelkan', 'ditelepon', 'cs', 'indihome', 'jam', 'jam', 'diangkat', 'penawaran', 'produk', 'informasi', 'kendala', 'penggunaan', 'wifi', 'sisanya', 'bagus', 'speed', 'didaerah', 'dibilang', 'stabil', 'semoga', 'kedepannya', 'layanan', 'indihome', 'maju']","['aplikasi', 'mudah', 'diakses', 'layanan', 'cs', 'oke', 'menjengkelkan', 'ditelepon', 'cs', 'indihome', 'jam', 'jam', 'diangkat', 'penawaran', 'produk', 'informasi', 'kendala', 'penggunaan', 'wifi', 'sisanya', 'bagus', 'speed', 'didaerah', 'dibilang', 'stabil', 'semoga', 'kedepannya', 'layanan', 'indihome', 'maju']","['aplikasi', 'mudah', 'akses', 'layan', 'cs', 'oke', 'jengkel', 'telepon', 'cs', 'indihome', 'jam', 'jam', 'angkat', 'tawar', 'produk', 'informasi', 'kendala', 'guna', 'wifi', 'sisa', 'bagus', 'speed', 'daerah', 'bilang', 'stabil', 'moga', 'depan', 'layan', 'indihome', 'maju']"
2489,Ricky Warok,5,2022-04-09 17:36:16,aplikasi ini sangat membantu sekali untuk saya sebab fitur yang ada serta antarmuka yang tidak monotone memberikan kemudahan bagi saya untuk mengetahui produkproduk dari telkom indihome serta saya bisa mengetahui besaran tagihan dan pemakaian internet saya thank ya telkom thanks juga untuk indihome semoga selalu memberikan pelayanan yang prima,1,"['aplikasi', 'ini', 'sangat', 'membantu', 'sekali', 'untuk', 'saya', 'sebab', 'fitur', 'yang', 'ada', 'serta', 'antarmuka', 'yang', 'tidak', 'monotone', 'memberikan', 'kemudahan', 'bagi', 'saya', 'untuk', 'mengetahui', 'produkproduk', 'dari', 'telkom', 'indihome', 'serta', 'saya', 'bisa', 'mengetahui', 'besaran', 'tagihan', 'dan', 'pemakaian', 'internet', 'saya', 'thank', 'ya', 'telkom', 'thanks', 'juga', 'untuk', 'indihome', 'semoga', 'selalu', 'memberikan', 'pelayanan', 'yang', 'prima']",<FreqDist with 37 samples and 49 outcomes>,"['aplikasi', 'membantu', 'fitur', 'antarmuka', 'monotone', 'kemudahan', 'produkproduk', 'telkom', 'indihome', 'besaran', 'tagihan', 'pemakaian', 'internet', 'thank', 'telkom', 'thanks', 'indihome', 'semoga', 'pelayanan', 'prima']","['aplikasi', 'membantu', 'fitur', 'antarmuka', 'monotone', 'kemudahan', 'produkproduk', 'telkom', 'indihome', 'besaran', 'tagihan', 'pemakaian', 'internet', 'thank', 'telkom', 'thanks', 'indihome', 'semoga', 'pelayanan', 'prima']","['aplikasi', 'bantu', 'fitur', 'antarmuka', 'monotone', 'mudah', 'produkproduk', 'telkom', 'indihome', 'besar', 'tagih', 'pakai', 'internet', 'thank', 'telkom', 'thanks', 'indihome', 'moga', 'layan', 'prima']"
2490,Rini Soraya,5,2022-04-09 14:42:13,indihome pokonya is the best bget deh belum thn berlangganan ikut undian dan alhamdulillah dapat unit tab samsung galaxy setrs dapat peningkatan kecepatan internet pokonya love love love indihome,1,"['indihome', 'pokonya', 'is', 'the', 'best', 'bget', 'deh', 'belum', 'thn', 'berlangganan', 'ikut', 'undian', 'dan', 'alhamdulillah', 'dapat', 'unit', 'tab', 'samsung', 'galaxy', 'setrs', 'dapat', 'peningkatan', 'kecepatan', 'internet', 'pokonya', 'love', 'love', 'love', 'indihome']",<FreqDist with 24 samples and 29 outcomes>,"['indihome', 'pokonya', 'best', 'bget', 'thn', 'berlangganan', 'undian', 'unit', 'tab', 'samsung', 'galaxy', 'setrs', 'peningkatan', 'kecepatan', 'internet', 'pokonya', 'love', 'love', 'love', 'indihome']","['indihome', 'pokonya', 'best', 'bget', 'thn', 'berlangganan', 'undian', 'unit', 'tab', 'samsung', 'galaxy', 'setrs', 'peningkatan', 'kecepatan', 'internet', 'pokonya', 'love', 'love', 'love', 'indihome']","['indihome', 'poko', 'best', 'bget', 'thn', 'langgan', 'undi', 'unit', 'tab', 'samsung', 'galaxy', 'setrs', 'tingkat', 'cepat', 'internet', 'poko', 'love', 'love', 'love', 'indihome']"
2491,IG: jamal.monoarfa,5,2022-04-09 12:37:15,aplikasi yang bagus untuk mengetahui pemakaian kita dapat melihat paket yang menarik yang disajikan indihome semoga kedepan ada hal yg menarik lagi indohome,1,"['aplikasi', 'yang', 'bagus', 'untuk', 'mengetahui', 'pemakaian', 'kita', 'dapat', 'melihat', 'paket', 'yang', 'menarik', 'yang', 'disajikan', 'indihome', 'semoga', 'kedepan', 'ada', 'hal', 'yg', 'menarik', 'lagi', 'indohome']",<FreqDist with 20 samples and 23 outcomes>,"['aplikasi', 'bagus', 'pemakaian', 'paket', 'menarik', 'disajikan', 'indihome', 'semoga', 'kedepan', 'menarik', 'indohome']","['aplikasi', 'bagus', 'pemakaian', 'paket', 'menarik', 'disajikan', 'indihome', 'semoga', 'kedepan', 'menarik', 'indohome']","['aplikasi', 'bagus', 'pakai', 'paket', 'tarik', 'saji', 'indihome', 'moga', 'depan', 'tarik', 'indohome']"
2492,raja mulia,5,2022-04-09 12:32:18,aplikasi myindihome sangat membantu saya sebagai pelanggan fitur yang disediakan sangat lengkap dan mudah diakses mulai dari info tagihan pembayaran info promo cloud storage smooa upgrade speed dll pelayanan dan penanganan gangguan juga cukup baik dan cepat saran mohon metode pembayaran di menu pembayaran agar ditambah variasi pilihannya agar konsumen memiliki banyak pilihan dalam melakukan pembayaran tagihan,1,"['aplikasi', 'myindihome', 'sangat', 'membantu', 'saya', 'sebagai', 'pelanggan', 'fitur', 'yang', 'disediakan', 'sangat', 'lengkap', 'dan', 'mudah', 'diakses', 'mulai', 'dari', 'info', 'tagihan', 'pembayaran', 'info', 'promo', 'cloud', 'storage', 'smooa', 'upgrade', 'speed', 'dll', 'pelayanan', 'dan', 'penanganan', 'gangguan', 'juga', 'cukup', 'baik', 'dan', 'cepat', 'saran', 'mohon', 'metode', 'pembayaran', 'di', 'menu', 'pembayaran', 'agar', 'ditambah', 'variasi', 'pilihannya', 'agar', 'konsumen', 'memiliki', 'banyak', 'pilihan', 'dalam', 'melakukan', 'pembayaran', 'tagihan']",<FreqDist with 48 samples and 57 outcomes>,"['aplikasi', 'myindihome', 'membantu', 'pelanggan', 'fitur', 'disediakan', 'lengkap', 'mudah', 'diakses', 'info', 'tagihan', 'pembayaran', 'info', 'promo', 'cloud', 'storage', 'smooa', 'upgrade', 'speed', 'pelayanan', 'penanganan', 'gangguan', 'cepat', 'saran', 'metode', 'pembayaran', 'menu', 'pembayaran', 'ditambah', 'variasi', 'pilihannya', 'konsumen', 'memiliki', 'pilihan', 'pembayaran', 'tagihan']","['aplikasi', 'myindihome', 'membantu', 'pelanggan', 'fitur', 'disediakan', 'lengkap', 'mudah', 'diakses', 'info', 'tagihan', 'pembayaran', 'info', 'promo', 'cloud', 'storage', 'smooa', 'upgrade', 'speed', 'pelayanan', 'penanganan', 'gangguan', 'cepat', 'saran', 'metode', 'pembayaran', 'menu', 'pembayaran', 'ditambah', 'variasi', 'pilihannya', 'konsumen', 'memiliki', 'pilihan', 'pembayaran', 'tagihan']","['aplikasi', 'myindihome', 'bantu', 'langgan', 'fitur', 'sedia', 'lengkap', 'mudah', 'akses', 'info', 'tagih', 'bayar', 'info', 'promo', 'cloud', 'storage', 'smooa', 'upgrade', 'speed', 'layan', 'tangan', 'ganggu', 'cepat', 'saran', 'metode', 'bayar', 'menu', 'bayar', 'tambah', 'variasi', 'pilih', 'konsumen', 'milik', 'pilih', 'bayar', 'tagih']"
2493,dedi herawan,5,2022-04-09 12:01:40,aplikasinya sangat membantu dan memudahkan dalam mengecek tagihan liat pemakaian upgrade speed langganan dan fitur bantuannya sangat penting sekali pokoknya top,1,"['aplikasinya', 'sangat', 'membantu', 'dan', 'memudahkan', 'dalam', 'mengecek', 'tagihan', 'liat', 'pemakaian', 'upgrade', 'speed', 'langganan', 'dan', 'fitur', 'bantuannya', 'sangat', 'penting', 'sekali', 'pokoknya', 'top']",<FreqDist with 19 samples and 21 outcomes>,"['aplikasinya', 'membantu', 'memudahkan', 'mengecek', 'tagihan', 'liat', 'pemakaian', 'upgrade', 'speed', 'langganan', 'fitur', 'bantuannya', 'pokoknya', 'top']","['aplikasinya', 'membantu', 'memudahkan', 'mengecek', 'tagihan', 'liat', 'pemakaian', 'upgrade', 'speed', 'langganan', 'fitur', 'bantuannya', 'pokoknya', 'top']","['aplikasi', 'bantu', 'mudah', 'ecek', 'tagih', 'liat', 'pakai', 'upgrade', 'speed', 'langgan', 'fitur', 'bantu', 'pokok', 'top']"
2494,findro arema,5,2022-04-09 10:47:39,top banget bisa nonton film favorit dengan harga terjangkau kualitas gambarnya juga bagus sukak banget deh pokoknya mantap deh,1,"['top', 'banget', 'bisa', 'nonton', 'film', 'favorit', 'dengan', 'harga', 'terjangkau', 'kualitas', 'gambarnya', 'juga', 'bagus', 'sukak', 'banget', 'deh', 'pokoknya', 'mantap', 'deh']",<FreqDist with 17 samples and 19 outcomes>,"['top', 'banget', 'nonton', 'film', 'favorit', 'harga', 'terjangkau', 'kualitas', 'gambarnya', 'bagus', 'sukak', 'banget', 'pokoknya', 'mantap']","['top', 'banget', 'nonton', 'film', 'favorit', 'harga', 'terjangkau', 'kualitas', 'gambarnya', 'bagus', 'sukak', 'banget', 'pokoknya', 'mantap']","['top', 'banget', 'nonton', 'film', 'favorit', 'harga', 'jangkau', 'kualitas', 'gambar', 'bagus', 'sukak', 'banget', 'pokok', 'mantap']"
2495,Putri Nurchandra Sari,5,2022-04-09 09:38:05,aplikasi myindihome terus melakukan update yang membuat aplikasi sangat tertata rapi sehingga dapat mudah digunakan untuk segala kebutuhan juga memberikan informasi dengan lengkap untuk pembayaran ataupun update juga dapat dilakukan dengan mudah hanya dengan aplikasi myindihome jadi tidak perlu repot lagi pakai aplikasi yang lain untuk pembayaran dan informasi makin keren deh aplikasinya,1,"['aplikasi', 'myindihome', 'terus', 'melakukan', 'update', 'yang', 'membuat', 'aplikasi', 'sangat', 'tertata', 'rapi', 'sehingga', 'dapat', 'mudah', 'digunakan', 'untuk', 'segala', 'kebutuhan', 'juga', 'memberikan', 'informasi', 'dengan', 'lengkap', 'untuk', 'pembayaran', 'ataupun', 'update', 'juga', 'dapat', 'dilakukan', 'dengan', 'mudah', 'hanya', 'dengan', 'aplikasi', 'myindihome', 'jadi', 'tidak', 'perlu', 'repot', 'lagi', 'pakai', 'aplikasi', 'yang', 'lain', 'untuk', 'pembayaran', 'dan', 'informasi', 'makin', 'keren', 'deh', 'aplikasinya']",<FreqDist with 38 samples and 53 outcomes>,"['aplikasi', 'myindihome', 'aplikasi', 'tertata', 'rapi', 'mudah', 'kebutuhan', 'informasi', 'lengkap', 'pembayaran', 'mudah', 'aplikasi', 'myindihome', 'repot', 'pakai', 'aplikasi', 'pembayaran', 'informasi', 'keren', 'aplikasinya']","['aplikasi', 'myindihome', 'aplikasi', 'tertata', 'rapi', 'mudah', 'kebutuhan', 'informasi', 'lengkap', 'pembayaran', 'mudah', 'aplikasi', 'myindihome', 'repot', 'pakai', 'aplikasi', 'pembayaran', 'informasi', 'keren', 'aplikasinya']","['aplikasi', 'myindihome', 'aplikasi', 'tata', 'rapi', 'mudah', 'butuh', 'informasi', 'lengkap', 'bayar', 'mudah', 'aplikasi', 'myindihome', 'repot', 'pakai', 'aplikasi', 'bayar', 'informasi', 'keren', 'aplikasi']"
2496,INFOrmen,5,2022-04-09 08:45:16,singkat cerita sebelumnya saya belum menggunakan myindihome ataupun wifi jadi ketika saya donwload aplikasi ini sangat mudah digunakan dan info promo jg mudah didapatkan tanpa bantuan cs ataupun pihak indihome saya sendiri mendaftarkan indihome dirumah saya dengan promo pemasangan diskon beserta pilihan paket yg bervariasi membuat saya sangat antusias menggunakan indihome trmksh indihome semuanya lancar,1,"['singkat', 'cerita', 'sebelumnya', 'saya', 'belum', 'menggunakan', 'myindihome', 'ataupun', 'wifi', 'jadi', 'ketika', 'saya', 'donwload', 'aplikasi', 'ini', 'sangat', 'mudah', 'digunakan', 'dan', 'info', 'promo', 'jg', 'mudah', 'didapatkan', 'tanpa', 'bantuan', 'cs', 'ataupun', 'pihak', 'indihome', 'saya', 'sendiri', 'mendaftarkan', 'indihome', 'dirumah', 'saya', 'dengan', 'promo', 'pemasangan', 'diskon', 'beserta', 'pilihan', 'paket', 'yg', 'bervariasi', 'membuat', 'saya', 'sangat', 'antusias', 'menggunakan', 'indihome', 'trmksh', 'indihome', 'semuanya', 'lancar']",<FreqDist with 43 samples and 55 outcomes>,"['singkat', 'cerita', 'myindihome', 'wifi', 'donwload', 'aplikasi', 'mudah', 'info', 'promo', 'mudah', 'didapatkan', 'bantuan', 'cs', 'indihome', 'mendaftarkan', 'indihome', 'dirumah', 'promo', 'pemasangan', 'diskon', 'beserta', 'pilihan', 'paket', 'bervariasi', 'antusias', 'indihome', 'trmksh', 'indihome', 'lancar']","['singkat', 'cerita', 'myindihome', 'wifi', 'donwload', 'aplikasi', 'mudah', 'info', 'promo', 'mudah', 'didapatkan', 'bantuan', 'cs', 'indihome', 'mendaftarkan', 'indihome', 'dirumah', 'promo', 'pemasangan', 'diskon', 'beserta', 'pilihan', 'paket', 'bervariasi', 'antusias', 'indihome', 'trmksh', 'indihome', 'lancar']","['singkat', 'cerita', 'myindihome', 'wifi', 'donwload', 'aplikasi', 'mudah', 'info', 'promo', 'mudah', 'dapat', 'bantu', 'cs', 'indihome', 'daftar', 'indihome', 'rumah', 'promo', 'pasang', 'diskon', 'serta', 'pilih', 'paket', 'variasi', 'antusias', 'indihome', 'trmksh', 'indihome', 'lancar']"
2497,Agung Wiryawan,5,2022-04-09 08:40:41,awalnya emang ragu pasang indihome banyak testimoni di google apps dan beberapa kerabat yang udah pasang indihome nggak bagus reviewnya tapi setelah pasang indihome dan udah berjalan hampir tahun ini secara keseluruhan layanan produknya ok layanan pelanggannya juga fast respond,1,"['awalnya', 'emang', 'ragu', 'pasang', 'indihome', 'banyak', 'testimoni', 'di', 'google', 'apps', 'dan', 'beberapa', 'kerabat', 'yang', 'udah', 'pasang', 'indihome', 'nggak', 'bagus', 'reviewnya', 'tapi', 'setelah', 'pasang', 'indihome', 'dan', 'udah', 'berjalan', 'hampir', 'tahun', 'ini', 'secara', 'keseluruhan', 'layanan', 'produknya', 'ok', 'layanan', 'pelanggannya', 'juga', 'fast', 'respond']",<FreqDist with 33 samples and 40 outcomes>,"['emang', 'ragu', 'pasang', 'indihome', 'testimoni', 'google', 'apps', 'kerabat', 'pasang', 'indihome', 'nggak', 'bagus', 'reviewnya', 'pasang', 'indihome', 'berjalan', 'layanan', 'produknya', 'layanan', 'pelanggannya', 'fast', 'respond']","['emang', 'ragu', 'pasang', 'indihome', 'testimoni', 'google', 'apps', 'kerabat', 'pasang', 'indihome', 'nggak', 'bagus', 'reviewnya', 'pasang', 'indihome', 'berjalan', 'layanan', 'produknya', 'layanan', 'pelanggannya', 'fast', 'respond']","['emang', 'ragu', 'pasang', 'indihome', 'testimoni', 'google', 'apps', 'kerabat', 'pasang', 'indihome', 'nggak', 'bagus', 'reviewnya', 'pasang', 'indihome', 'jalan', 'layan', 'produk', 'layan', 'langgan', 'fast', 'respond']"
2498,Sams Hidayaturrohman,2,2022-04-09 04:38:48,aplikasinya kurang responsif mungkin karena jaringan menu pelaporan gangguan juga kurang nyaman sering jadwal penuh padahal gangguan pelayanan indihome semakin kurang baik sinyal tidak stabil dan untuk tarif pelanggan lama kan kadang mbps lain harganya sma promo artinya klo kita pakai indihome dgn promo bisa dpt harga murah sedangkan pelanggan yg udh bertahun pakai dengan kecepatan sma harganya kadang lebih tinggi mohon di perbaiki pelayanan dan kualitas indihome,-1,"['aplikasinya', 'kurang', 'responsif', 'mungkin', 'karena', 'jaringan', 'menu', 'pelaporan', 'gangguan', 'juga', 'kurang', 'nyaman', 'sering', 'jadwal', 'penuh', 'padahal', 'gangguan', 'pelayanan', 'indihome', 'semakin', 'kurang', 'baik', 'sinyal', 'tidak', 'stabil', 'dan', 'untuk', 'tarif', 'pelanggan', 'lama', 'kan', 'kadang', 'mbps', 'lain', 'harganya', 'sma', 'promo', 'artinya', 'klo', 'kita', 'pakai', 'indihome', 'dgn', 'promo', 'bisa', 'dpt', 'harga', 'murah', 'sedangkan', 'pelanggan', 'yg', 'udh', 'bertahun', 'pakai', 'dengan', 'kecepatan', 'sma', 'harganya', 'kadang', 'lebih', 'tinggi', 'mohon', 'di', 'perbaiki', 'pelayanan', 'dan', 'kualitas', 'indihome']",<FreqDist with 55 samples and 68 outcomes>,"['aplikasinya', 'responsif', 'jaringan', 'menu', 'pelaporan', 'gangguan', 'nyaman', 'jadwal', 'penuh', 'gangguan', 'pelayanan', 'indihome', 'sinyal', 'stabil', 'tarif', 'pelanggan', 'kadang', 'mbps', 'harganya', 'sma', 'promo', 'pakai', 'indihome', 'promo', 'harga', 'murah', 'pelanggan', 'udh', 'bertahun', 'pakai', 'kecepatan', 'sma', 'harganya', 'kadang', 'perbaiki', 'pelayanan', 'kualitas', 'indihome']","['aplikasinya', 'responsif', 'jaringan', 'menu', 'pelaporan', 'gangguan', 'nyaman', 'jadwal', 'penuh', 'gangguan', 'pelayanan', 'indihome', 'sinyal', 'stabil', 'tarif', 'pelanggan', 'kadang', 'mbps', 'harganya', 'sma', 'promo', 'pakai', 'indihome', 'promo', 'harga', 'murah', 'pelanggan', 'udh', 'bertahun', 'pakai', 'kecepatan', 'sma', 'harganya', 'kadang', 'perbaiki', 'pelayanan', 'kualitas', 'indihome']","['aplikasi', 'responsif', 'jaring', 'menu', 'lapor', 'ganggu', 'nyaman', 'jadwal', 'penuh', 'ganggu', 'layan', 'indihome', 'sinyal', 'stabil', 'tarif', 'langgan', 'kadang', 'mbps', 'harga', 'sma', 'promo', 'pakai', 'indihome', 'promo', 'harga', 'murah', 'langgan', 'udh', 'tahun', 'pakai', 'cepat', 'sma', 'harga', 'kadang', 'baik', 'layan', 'kualitas', 'indihome']"
